2.1591498851776123;Tools_and_Home_Improvement_5
5.3448896408081055;Office_Products_5
2.4470982551574707;Home_and_Kitchen_5
13.771315813064575;Movies_and_TV_5
9.955362796783447;Pet_Supplies_5
5.673533916473389;reviews_Books_5
4.118774652481079;Automotive_5
21.071941137313843;Movies_and_TV_5
5.1870200634002686;Cell_Phones_and_Accessories_5
8.906270265579224;Kindle_Store_5
21.904129028320312;Movies_and_TV_5
27.692981004714966;Clothing_Shoes_and_Jewelry_5
2.845815896987915;Home_and_Kitchen_5
23.230703115463257;Movies_and_TV_5
2.3046629428863525;Home_and_Kitchen_5
4.137650966644287;Electronics_5
4.580558776855469;reviews_Books_5
3.69665789604187;Tools_and_Home_Improvement_5
11.306535959243774;CDs_and_Vinyl_5
5.532678127288818;reviews_Books_5
5.330193281173706;reviews_Books_5
3.3239688873291016;Home_and_Kitchen_5
5.679140090942383;Electronics_5
3.5714528560638428;Sports_and_Outdoors_5
8.972653150558472;Kindle_Store_5
6.171440839767456;Electronics_5
6.610136032104492;reviews_Books_5
6.489039659500122;Electronics_5
57.513015031814575;Clothing_Shoes_and_Jewelry_5
6.260990142822266;reviews_Books_5
17.94631600379944;Pet_Supplies_5
5.546979904174805;Home_and_Kitchen_5
10.408803224563599;reviews_Books_5
7.048161029815674;Sports_and_Outdoors_5
56.918761014938354;Clothing_Shoes_and_Jewelry_5
16.09739875793457;Electronics_5
16.078012943267822;reviews_Books_5
10.35381293296814;Home_and_Kitchen_5
18.98926305770874;Automotive_5
8.25518798828125;Home_and_Kitchen_5
41.92463994026184;Pet_Supplies_5
16.75690770149231;Electronics_5
8.95620083808899;Home_and_Kitchen_5
12.417582035064697;Home_and_Kitchen_5
14.018862009048462;Toys_and_Games_5
16.49602508544922;Electronics_5
16.915207862854004;Cell_Phones_and_Accessories_5
11.702692031860352;Home_and_Kitchen_5
21.523763179779053;Electronics_5
19.416954278945923;reviews_Books_5
19.556538105010986;Electronics_5
34.99767088890076;Clothing_Shoes_and_Jewelry_5
19.309702157974243;reviews_Books_5
90.53702306747437;Movies_and_TV_5
26.505357027053833;reviews_Books_5
174.42750120162964;Clothing_Shoes_and_Jewelry_5
12.037935018539429;Home_and_Kitchen_5
318.2856991291046;Clothing_Shoes_and_Jewelry_5
15.932147026062012;Home_and_Kitchen_5
15.721697092056274;Tools_and_Home_Improvement_5
21.64160418510437;reviews_Books_5
15.732461214065552;Electronics_5
87.53379487991333;Movies_and_TV_5
14.94231104850769;Home_and_Kitchen_5
41.908661127090454;Grocery_and_Gourmet_Food_5
98.21620607376099;Movies_and_TV_5
22.732356071472168;reviews_Books_5
22.41961407661438;Electronics_5
20.06381893157959;Electronics_5
17.70508074760437;Electronics_5
20.785276174545288;reviews_Books_5
411.4330189228058;Clothing_Shoes_and_Jewelry_5
17.144112825393677;Sports_and_Outdoors_5
20.98871612548828;Cell_Phones_and_Accessories_5
26.55376672744751;reviews_Books_5
188.34756994247437;Clothing_Shoes_and_Jewelry_5
17.8943088054657;Automotive_5
46.15892314910889;Pet_Supplies_5
17.9254629611969;Electronics_5
19.27423906326294;Electronics_5
11.003257036209106;Home_and_Kitchen_5
11.280495882034302;Sports_and_Outdoors_5
9.712553024291992;Home_and_Kitchen_5
17.19830298423767;Automotive_5
103.88031196594238;Arts_Crafts_and_Sewing_5
339.3114380836487;Clothing_Shoes_and_Jewelry_5
433.565229177475;Clothing_Shoes_and_Jewelry_5
384.8793978691101;Clothing_Shoes_and_Jewelry_5
15.459210872650146;Toys_and_Games_5
11.118701934814453;Tools_and_Home_Improvement_5
13.431725025177002;Tools_and_Home_Improvement_5
513.7353370189667;Clothing_Shoes_and_Jewelry_5
486.4412829875946;Clothing_Shoes_and_Jewelry_5
402.469181060791;Clothing_Shoes_and_Jewelry_5
13.729400157928467;reviews_Books_5
33.602068185806274;Pet_Supplies_5
12.142121076583862;Cell_Phones_and_Accessories_5
6.430682897567749;Home_and_Kitchen_5
28.65748405456543;Pet_Supplies_5
14.655432939529419;Patio_Lawn_and_Garden_5
8.618864059448242;Sports_and_Outdoors_5
22.73238205909729;Office_Products_5
593.5879919528961;Clothing_Shoes_and_Jewelry_5
43.12372899055481;reviews_Books_5
90.50339913368225;Home_and_Kitchen_5
104.31025195121765;Home_and_Kitchen_5
126.75296306610107;Toys_and_Games_5
80.6686840057373;Electronics_5
40.997743129730225;Tools_and_Home_Improvement_5
27.052508115768433;Toys_and_Games_5
29.337839126586914;Patio_Lawn_and_Garden_5
63.354795932769775;CDs_and_Vinyl_5
26.279898166656494;reviews_Books_5
187.5562288761139;Movies_and_TV_5
54.947810649871826;Tools_and_Home_Improvement_5
90.59158086776733;Grocery_and_Gourmet_Food_5
132.40246677398682;CDs_and_Vinyl_5
60.632115840911865;Home_and_Kitchen_5
104.52767896652222;Patio_Lawn_and_Garden_5
49.38349175453186;Cell_Phones_and_Accessories_5
66.59728217124939;Automotive_5
47.86618518829346;Electronics_5
319.7342801094055;Clothing_Shoes_and_Jewelry_5
133.6337161064148;Pet_Supplies_5
60.320587158203125;Kindle_Store_5
36.96357202529907;Electronics_5
25.251914024353027;Sports_and_Outdoors_5
37.94548201560974;Sports_and_Outdoors_5
58.00181818008423;Electronics_5
49.00398397445679;Electronics_5
123.37442994117737;Office_Products_5
111.8422520160675;Grocery_and_Gourmet_Food_5
18.31984567642212;Home_and_Kitchen_5
100.64204788208008;Kindle_Store_5
206.9815969467163;Movies_and_TV_5
26.479004859924316;Tools_and_Home_Improvement_5
16.86888599395752;Home_and_Kitchen_5
74.27239418029785;Electronics_5
58.288475036621094;Home_and_Kitchen_5
26.073243141174316;Home_and_Kitchen_5
50.05407786369324;Automotive_5
18.257472038269043;Sports_and_Outdoors_5
21.920812845230103;Electronics_5
17.302154064178467;Sports_and_Outdoors_5
21.841075897216797;Home_and_Kitchen_5
58.80383110046387;Toys_and_Games_5
98.90800929069519;Grocery_and_Gourmet_Food_5
75.00145411491394;reviews_Books_5
70.11281204223633;reviews_Books_5
52.41831398010254;Electronics_5
70.08230996131897;Electronics_5
48.26724886894226;Sports_and_Outdoors_5
45.58290386199951;Sports_and_Outdoors_5
45.565918922424316;Toys_and_Games_5
31.39129614830017;Home_and_Kitchen_5
1154,0622189044952;Clothing_Shoes_and_Jewelry_5
1215,7816090583801;Clothing_Shoes_and_Jewelry_5
1312,3039469718933;Clothing_Shoes_and_Jewelry_5
1295,478747844696;Clothing_Shoes_and_Jewelry_5
1481,1615900993347;Clothing_Shoes_and_Jewelry_5
1892,1660311222076;Clothing_Shoes_and_Jewelry_5
1947,7478709220886;Clothing_Shoes_and_Jewelry_5
1966,134864807129;Clothing_Shoes_and_Jewelry_5
2180,1994020938873;Clothing_Shoes_and_Jewelry_5
1919,7934429645538;Clothing_Shoes_and_Jewelry_5
2646,4804022312164;Clothing_Shoes_and_Jewelry_5
2101,8536400794983;Clothing_Shoes_and_Jewelry_5
3196,055759191513;Clothing_Shoes_and_Jewelry_5
3235,7027509212494;Clothing_Shoes_and_Jewelry_5
2783,974777698517;Clothing_Shoes_and_Jewelry_5
4408,631072998047;Clothing_Shoes_and_Jewelry_5
3055,176954984665;Clothing_Shoes_and_Jewelry_5